Res_id,ua,city,name,votes,locality,locality2,newlocality,latitude,longitude,cuisines,newcuisine,average_cost_for_two,Column,aggregate_rating,rating_text,establishment,delivery,address,url,timings,zipcode,locality_verbose,currency,price_range,highlights,opentable_support,photo_count
50446,Bengaluru,Bangalore,Golkonda Chimney,1865,Marathahalli,Marathahalli,Marathahalli,12.95593071,77.71289438,"Biryani, North Indian, Mughlai",Biryani,850,6714,3.6,Good,Casual Dining,1,"42/2, Varthur Main Road, Marathahalli, Bangalore",https://www.zomato.com/bangalore/golkonda-chimney-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11 PM,0,"Marathahalli, Bangalore",Rs.,2,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Air Conditioned', 'Table booking recommended', 'Outdoor Seating', 'Live Sports Screening', 'Romantic Dining']",0,597
58193,Bengaluru,Bangalore,Tandoori Taal,1863,Indiranagar,Indiranagar,Indiranagar,12.96855533,77.63616409,"Biryani, North Indian",Biryani,900,8010.9,4.3,Very Good,Casual Dining,1,"3169-B, 12th Main, HAL 2nd Stage, Double Road, Indiranagar, Bangalore",https://www.zomato.com/bangalore/tandoori-taal-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12:30 PM to 3:30 PM, 7 PM to 11 PM",,"Indiranagar, Bangalore",Rs.,2,"['Lunch', 'Cash', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible']",0,972
51567,Bengaluru,Bangalore,Chulha Chauki Da Dhaba,1862,Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,13.02474164,77.63162848,"Biryani, Chinese, North Indian, Beverages",Biryani,800,8192.8,4.4,Very Good,Casual Dining,1,"1-M, 404, Masand Square, Opposite Sobha Supermarket, Hennur Main Road, HRBR Layout, Kalyan Nagar, Bangalore",https://www.zomato.com/bangalore/chulha-chauki-da-dhaba-kalyan-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 3 PM, 7 PM to 10:30 PM (Mon-Thu), 12 Noon to 3:30 PM, 7 PM to 10:30 PM (Fri-Sun)",560043,"Kalyan Nagar, Bangalore",Rs.,2,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Rooftop', 'Indoor Seating', 'Table booking recommended']",0,753
18732665,Bengaluru,Bangalore,Barbecue by Punjab Grill,1859,"Mantri Square, Malleshwaram","Mantri Square, Malleshwaram",Malleshwaram,12.99140015,77.57052138,"North Indian, BBQ, Desserts",North Indian,1200,8923.2,4.8,Excellent,Casual Dining,1,"Unit T-1, 3rd Floor, Mantri Square Mall, Sampige Road, Malleshwaram, Bangalore",https://www.zomato.com/bangalore/barbecue-by-punjab-grill-malleshwaram-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 11:30 PM,,"Mantri Square, Malleshwaram, Bangalore",Rs.,3,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned']",0,541
58818,Bengaluru,Bangalore,BelgYum,1849,"Phoenix Market City Mall, Whitefield","Phoenix Market City Mall, Whitefield",Whitefield,12.99749946,77.69686718,Desserts,Desserts,400,8505.4,4.6,Excellent,Dessert Parlour,0,"2nd Floor,  Phoenix Market City, Whitefield, Bangalore",https://www.zomato.com/bangalore/belgyum-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,10:30 AM to 10:30 PM,,"Phoenix Market City Mall, Whitefield, Bangalore",Rs.,1,"['Credit Card', 'Cash', 'Takeaway Available', 'Mall Parking', 'No Alcohol Available', 'Debit Card', 'Air Conditioned', 'Outdoor Seating', 'Desserts and Bakes']",0,1289
50636,Bengaluru,Bangalore,Maiyas,1847,Jayanagar,Jayanagar,Jayanagar,12.92856563,77.58190166,"North Indian, South Indian, Fast Food, Juices",North Indian,400,7388,4,Very Good,Quick Bites,1,"459/30, 30th Cross, 4th Block, Jayanagar, Bangalore",https://www.zomato.com/bangalore/maiyas-jayanagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Mon-Sun (7 AM to 10 PM),0,"Jayanagar, Bangalore",Rs.,1,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",0,865
18567309,Bengaluru,Bangalore,Plan B,1844,Indiranagar,Indiranagar,Indiranagar,12.97012687,77.64027826,"Continental, BBQ, Steak",Continental,1100,7560.4,4.1,Very Good,Casual Dining,-1,"957, Near Gold's Gym, 12th Main, Off 100 Feet Road, Indiranagar, Bangalore",https://www.zomato.com/bangalore/plan-b-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",,"Indiranagar, Bangalore",Rs.,3,"['Lunch', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Nightlife', 'Indoor Seating', 'Fullbar', 'Air Conditioned', 'Table booking recommended', 'Smoking Area']",0,904
18287433,Bengaluru,Bangalore,The Permit Room,1843,Brigade Road,Brigade Road,Brigade Road,12.9704879,77.61033811,"South Indian, Modern Indian",South Indian,1500,8293.5,4.5,Excellent,Casual Dining,1,"16/3, Ram Kunj, Commissariat Road, Brigade Road, Bangalore",https://www.zomato.com/bangalore/the-permit-room-brigade-road-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12Noon to 11:30PM (Mon-Thu),12Noon to 1AM (Fri-Sat),10AM to 11:30PM (Sun)",560025,"Brigade Road, Bangalore",Rs.,3,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Wifi', 'Brunch', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Smoking Area']",0,2231
18254599,Bengaluru,Bangalore,Dr. Sheesha,1843,JP Nagar,JP Nagar,JP Nagar,12.9136439,77.58559942,"Chinese, North Indian, Fast Food, Italian, Finger Food",Chinese,800,7924.9,4.3,Very Good,Casual Dining,0,"17/17, Deepa Plaza, 24th Main Road, 1st Phase, JP Nagar, Bangalore",https://www.zomato.com/bangalore/dr-sheesha-jp-nagar-bangalore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 1 AM,,"JP Nagar, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned', 'Smoking Area', 'Sodexo', 'Rooftop', 'Table booking recommended', 'Wifi']",0,760
56245,Bengaluru,Bangalore,3 Monkeys Brewpub,1841,"Gopalan Signature Mall, Old Madras Road","Gopalan Signature Mall, Old Madras Road",Old Madras Road,12.99277488,77.66148582,"North Indian, Chinese, Italian, Continental",Continental,2000,8100.4,4.4,Very Good,Pub,0,"Gopalan Signature Mall, Old Madras Road, Bangalore",https://www.zomato.com/bangalore/3-monkeys-brewpub-old-madras-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",,"Gopalan Signature Mall, Old Madras Road, Bangalore",Rs.,4,"['Dinner', 'Mall Parking', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Nightlife', 'Craft Beer', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly', 'Smoking Area', 'Valet Parking Available', 'Fullbar']",0,775
50634,Bengaluru,Bangalore,Mainland China,1832,Indiranagar,Indiranagar,Indiranagar,12.96230076,77.64152315,"Chinese, Asian, Sushi, Momos, Japanese, Thai",Chinese,1700,8244,4.5,Excellent,Casual Dining,1,"4032, 100 ft Road, HAL II stage Near Domlur Bridge, Indiranagar, Bangalore",https://www.zomato.com/bangalore/mainland-china-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12:30pm to 3:30pm, 7pm to 11:30pm (Mon-Fri),12:30pm to 3:30pm, 7pm to 12midnight (Sat-Sun)",560038,"Indiranagar, Bangalore",Rs.,3,"['Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Dinner', 'Delivery', 'Fullbar', 'Digital Payments Accepted', 'Buffet', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",0,1027
18430779,Bengaluru,Bangalore,Karama Restaurant,1829,Koramangala 5th Block,Koramangala 5th Block,Koramangala 5th Block,12.93503736,77.61578165,"Mughlai, Arabian, Seafood, North Indian",Mughlai,750,7498.9,4.1,Very Good,Casual Dining,1,"104, 5th Floor, Industrial Area, Koramangala 5th Block, Bangalore",https://www.zomato.com/bangalore/karama-restaurant-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,,"Koramangala 5th Block, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned', 'Sodexo', 'Table booking recommended']",0,1111
51733,Bengaluru,Bangalore,Kabab Magic,1826,Basavanagudi,Basavanagudi,Basavanagudi,12.94008163,77.58004423,"Chinese, North Indian, Arabian, BBQ",Chinese,400,7486.6,4.1,Very Good,Quick Bites,-1,"31, Opposite Vijaya College, RV Road, Basavanagudi, Bangalore",https://www.zomato.com/bangalore/kabab-magic-basavanagudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,1 PM to 11 PM,0,"Basavanagudi, Bangalore",Rs.,1,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Outdoor Seating']",0,31
18216660,Bengaluru,Bangalore,Russh Gastropub,1820,Church Street,Church Street,Church Street,12.9751037,77.6039706,"Continental, Italian, Burger",Continental,1500,7826,4.3,Very Good,Pub,0,"29, Church Street, Bangalore",https://www.zomato.com/bangalore/russh-gastropub-church-street?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30AM to 1AM (Mon-Sun),,"Church Street, Bangalore",Rs.,3,"['Lunch', 'Serves Alcohol', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended']",0,1026
57325,Bengaluru,Bangalore,Szechuan Dragon,1806,Banashankari,Banashankari,Banashankari,12.94004471,77.5644435,"Chinese, Thai, Momos",Chinese,500,7585.2,4.2,Very Good,Quick Bites,1,"8, 2nd Floor, 1st Main, Arush Trapeze, Mount Joy Road, Behind BMS College of Engineering, Hanumanthnagar, Banashankari, Bangalore",https://www.zomato.com/bangalore/szechuan-dragon-banashankari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Noon to 4 PM, 7 PM to 11 PM",,"Banashankari, Bangalore",Rs.,2,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",0,479
18512406,Bengaluru,Bangalore,Belgian Waffle Factory,1803,Brigade Road,Brigade Road,Brigade Road,12.96985993,77.60714259,Desserts,Desserts,500,8654.4,4.8,Excellent,Dessert Parlour,1,"65, Markham Road, Ashok Nagar, Brigade Road, Bangalore",https://www.zomato.com/bangalore/belgian-waffle-factory-brigade-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11am to 12midnight (Mon-Sat),11:30am to 12midnight (Sun)",560025,"Brigade Road, Bangalore",Rs.,2,"['Takeaway Available', 'Cash', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Digital Payments Accepted', 'Desserts and Bakes']",0,1332
50995,Bengaluru,Bangalore,The Egg Factory,1803,St. Marks Road,St. Marks Road,St. Marks Road,12.97225251,77.60090712,"Continental, Italian",Continental,750,7572.6,4.2,Very Good,Casual Dining,1,"29, Ground Floor, Whitehouse, Opposite SBI Bank, St. Marks Road, Bangalore",https://www.zomato.com/bangalore/the-egg-factory-st-marks-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,8 AM to 11 PM (Mon-Sun),0,"St. Marks Road, Bangalore",Rs.,2,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Breakfast', 'Lunch', 'Air Conditioned', 'Indoor Seating']",0,1019
18304764,Bengaluru,Bangalore,B-hive,1801,Koramangala 1st Block,Koramangala 1st Block,Koramangala 1st Block,12.92923029,77.63458796,"Finger Food, North Indian",Finger Food,1200,7744.3,4.3,Very Good,Pub,1,"43/A, 1st Main, Near Wipro Park, Jakkasandra Road, Koramangala 1st Block, Bangalore",https://www.zomato.com/bangalore/b-hive-koramangala-1st-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,12 Noon to 1 AM,560034,"Koramangala 1st Block, Bangalore",Rs.,3,"['Lunch', 'Credit Card', 'Cash', 'Serves Alcohol', 'Dinner', 'Debit Card', 'DJ', 'Valet Parking Available', 'Air Conditioned', 'Live Sports Screening', 'Fullbar', 'Table booking recommended', 'LGBTQIA Friendly', 'Nightlife', 'Outdoor Seating', 'Private Dining Area Available', 'Pool Table', 'Indoor Seating', 'Smoking Area']",0,598
52004,Bengaluru,Bangalore,The Fat Chef,1801,Whitefield,Whitefield,Whitefield,12.95763857,77.74081148,"Japanese, Italian, American, Asian, North Indian, Steak",Japanese,1500,7384.1,4.1,Very Good,Casual Dining,1,"5/2A, Jagrithi, Ramagondanahalli, Whitefield, Bangalore",https://www.zomato.com/bangalore/the-fat-chef-whitefield?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11 AM to 3:30 PM, 6 PM to 11 PM (Mon-Fri), 11 AM to 11 PM (Sat-Sun)",0,"Whitefield, Bangalore",Rs.,3,"['Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Serves Alcohol', 'Indoor Seating', 'Smoking Area', 'Table booking recommended', 'Wine', 'Pet Friendly', 'Card Upon Delivery', 'Outdoor Seating', 'Air Conditioned', 'Beer', 'Free Parking', 'Live Sports Screening', 'Romantic Dining']",0,1033
60449,Bengaluru,Bangalore,Truffles,1799,St. Marks Road,St. Marks Road,St. Marks Road,12.97201466,77.60100201,"Cafe, American, Burger, Steak",Cafe,900,8095.5,4.5,Excellent,Casual Dining,0,"Vasavi Complex, St. Marks Road, Bangalore",https://www.zomato.com/bangalore/truffles-2-st-marks-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11 AM to 11 PM,,"St. Marks Road, Bangalore",Rs.,2,"['Credit Card', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Air Conditioned', 'Table booking not available', 'Indoor Seating']",0,2335
18468839,Bengaluru,Bangalore,Smally's Resto Cafe,1798,Koramangala 5th Block,Koramangala 5th Block,Koramangala 5th Block,12.93268723,77.61350714,"Cafe, Italian, Burger, American, Steak",Cafe,650,7371.8,4.1,Very Good,Cafe,1,"75/2, 17th Main, Hosur Road, Koramangala 5th Block, Bangalore",https://www.zomato.com/bangalore/smallys-resto-cafe-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,11:30 AM to 12:30 AM,,"Koramangala 5th Block, Bangalore",Rs.,2,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",0,1097
